,Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
837,Downtown Toronto,43.6408157,-79.38175229999997,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
838,Downtown Toronto,43.6408157,-79.38175229999997,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
839,Downtown Toronto,43.6408157,-79.38175229999997,Boxcar Social,43.63831906511549,-79.38246311921247,Café
840,Downtown Toronto,43.6408157,-79.38175229999997,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
841,Downtown Toronto,43.6408157,-79.38175229999997,Real Sports Bar & Grill,43.64255846521551,-79.37996506690979,Sports Bar
842,Downtown Toronto,43.6408157,-79.38175229999997,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
843,Downtown Toronto,43.6408157,-79.38175229999997,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
844,Downtown Toronto,43.6408157,-79.38175229999997,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop
845,Downtown Toronto,43.6408157,-79.38175229999997,SOCO Kitchen+Bar,43.64280448399251,-79.38392149415381,Bistro
846,Downtown Toronto,43.6408157,-79.38175229999997,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
847,Downtown Toronto,43.6408157,-79.38175229999997,Miku,43.64137436,-79.37753063,Japanese Restaurant
848,Downtown Toronto,43.6408157,-79.38175229999997,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
849,Downtown Toronto,43.6408157,-79.38175229999997,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
850,Downtown Toronto,43.6408157,-79.38175229999997,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
851,Downtown Toronto,43.6408157,-79.38175229999997,TELUS,43.64331243103257,-79.38099939294844,IT Services
852,Downtown Toronto,43.6408157,-79.38175229999997,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
853,Downtown Toronto,43.6408157,-79.38175229999997,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
854,Downtown Toronto,43.6408157,-79.38175229999997,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
855,Downtown Toronto,43.6408157,-79.38175229999997,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
856,Downtown Toronto,43.6408157,-79.38175229999997,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
857,Downtown Toronto,43.6408157,-79.38175229999997,Ray Bay,43.642323,-79.38593,Aquarium
858,Downtown Toronto,43.6408157,-79.38175229999997,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
859,Downtown Toronto,43.6408157,-79.38175229999997,PawsWay,43.63859915782706,-79.38499178154079,Event Space
860,Downtown Toronto,43.6408157,-79.38175229999997,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
861,Downtown Toronto,43.6408157,-79.38175229999997,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
862,Downtown Toronto,43.6408157,-79.38175229999997,Kinton Ramen,43.641663,-79.37907,Ramen Restaurant
863,Downtown Toronto,43.6408157,-79.38175229999997,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
864,Downtown Toronto,43.6408157,-79.38175229999997,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
865,Downtown Toronto,43.6408157,-79.38175229999997,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
866,Downtown Toronto,43.6408157,-79.38175229999997,Rogers Centre,43.64175329733295,-79.38714957057036,Baseball Stadium
867,Downtown Toronto,43.6408157,-79.38175229999997,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
868,Downtown Toronto,43.6408157,-79.38175229999997,Booster Juice,43.64322536,-79.3812383,Juice Bar
869,Downtown Toronto,43.6408157,-79.38175229999997,CN Tower,43.642535570189125,-79.38718187733883,Monument / Landmark
870,Downtown Toronto,43.6408157,-79.38175229999997,The Rec Room,43.641109851662456,-79.38676279808568,Bar
871,Downtown Toronto,43.6408157,-79.38175229999997,Amsterdam Brewhouse,43.63812210550607,-79.38480300808894,Brewery
872,Downtown Toronto,43.6408157,-79.38175229999997,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
873,Downtown Toronto,43.6408157,-79.38175229999997,Dangerous Lagoon,43.64233,-79.385925,Aquarium
874,Downtown Toronto,43.6408157,-79.38175229999997,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
875,Downtown Toronto,43.6408157,-79.38175229999997,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
876,Downtown Toronto,43.6408157,-79.38175229999997,Subway,43.6397080530486,-79.38344130418051,Sandwich Place
877,Downtown Toronto,43.6408157,-79.38175229999997,Pie Bar,43.63817355603517,-79.38054644461133,Pizza Place
878,Downtown Toronto,43.6408157,-79.38175229999997,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
879,Downtown Toronto,43.6408157,-79.38175229999997,Steam Whistle's Biergarten,43.64066595472727,-79.38585895302366,Restaurant
880,Downtown Toronto,43.6408157,-79.38175229999997,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
881,Downtown Toronto,43.6408157,-79.38175229999997,Corks Beer & Wine Bar,43.64249338656422,-79.38154042927468,Bar
882,Downtown Toronto,43.6408157,-79.38175229999997,360 Restaurant,43.642537317144566,-79.38704201569328,Wine Bar
883,Downtown Toronto,43.6408157,-79.38175229999997,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
884,Downtown Toronto,43.6408157,-79.38175229999997,Labatt Breweries of Canada,43.63828189167837,-79.38037771487727,Brewery
885,Downtown Toronto,43.6408157,-79.38175229999997,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
886,Downtown Toronto,43.6408157,-79.38175229999997,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
887,Downtown Toronto,43.6408157,-79.38175229999997,Glass Floor,43.642643117348996,-79.38694780301735,Scenic Lookout
888,Downtown Toronto,43.6408157,-79.38175229999997,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
889,Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.64309,-79.383071,Coffee Shop
890,Downtown Toronto,43.6408157,-79.38175229999997,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
891,Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.640257,-79.381731,Coffee Shop
892,Downtown Toronto,43.6408157,-79.38175229999997,Canadian Waters,43.64210325443365,-79.3862534013201,Aquarium
893,Downtown Toronto,43.6408157,-79.38175229999997,Tim Hortons,43.6387246,-79.3863403,Coffee Shop
894,Downtown Toronto,43.6408157,-79.38175229999997,Sushi Shop,43.643485,-79.38096,Restaurant
895,Downtown Toronto,43.6408157,-79.38175229999997,Rainbow Reef,43.64226,-79.385994,Aquarium
896,Downtown Toronto,43.6408157,-79.38175229999997,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
897,Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
898,Downtown Toronto,43.6408157,-79.38175229999997,Radisson Admiral Hotel Toronto-Harbourfront,43.6386727,-79.3857168,Hotel
899,Downtown Toronto,43.6408157,-79.38175229999997,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
900,Downtown Toronto,43.6408157,-79.38175229999997,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
901,Downtown Toronto,43.6408157,-79.38175229999997,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
902,Downtown Toronto,43.6408157,-79.38175229999997,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
903,Downtown Toronto,43.6408157,-79.38175229999997,Toronto Railway Museum,43.64074506722835,-79.38598104134535,History Museum
904,Downtown Toronto,43.6408157,-79.38175229999997,Panago,43.64251764051932,-79.38359138522554,Pizza Place
905,Downtown Toronto,43.6408157,-79.38175229999997,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
906,Downtown Toronto,43.6408157,-79.38175229999997,Enwave Theatre,43.63863608843057,-79.38229942602973,Theater
907,Downtown Toronto,43.6408157,-79.38175229999997,McCafé,43.644490691919735,-79.38110912246584,Café
908,Downtown Toronto,43.6408157,-79.38175229999997,Dollarama,43.641765,-79.379589,Discount Store
909,Downtown Toronto,43.6408157,-79.38175229999997,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
910,Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
911,Downtown Toronto,43.6408157,-79.38175229999997,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
912,Downtown Toronto,43.6408157,-79.38175229999997,Winners,43.64206291678669,-79.37900143460836,Department Store
913,Downtown Toronto,43.6408157,-79.38175229999997,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
914,Downtown Toronto,43.6408157,-79.38175229999997,Toronto Blue Jays Box Office,43.64241616569043,-79.38586232130253,Baseball Stadium
915,Downtown Toronto,43.6408157,-79.38175229999997,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
916,Downtown Toronto,43.6408157,-79.38175229999997,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
917,Downtown Toronto,43.6408157,-79.38175229999997,Union Food Court,43.644596060712175,-79.3811995633232,Food Court
918,Downtown Toronto,43.6408157,-79.38175229999997,Chipotle Mexican Grill,43.64489,-79.38305,Mexican Restaurant
919,Downtown Toronto,43.6408157,-79.38175229999997,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
920,Downtown Toronto,43.6408157,-79.38175229999997,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
921,Downtown Toronto,43.6408157,-79.38175229999997,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
922,Downtown Toronto,43.6408157,-79.38175229999997,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
923,Downtown Toronto,43.6408157,-79.38175229999997,Roundhouse Craft Beer Festival,43.64137952795035,-79.38463071869337,Festival
924,Downtown Toronto,43.6408157,-79.38175229999997,SportChek,43.642814842317044,-79.38040776035005,Sporting Goods Shop
925,West Toronto,43.647926700000006,-79.4197497,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
926,West Toronto,43.647926700000006,-79.4197497,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
927,West Toronto,43.647926700000006,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
928,West Toronto,43.647926700000006,-79.4197497,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
929,West Toronto,43.647926700000006,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
930,West Toronto,43.647926700000006,-79.4197497,Mamakas Taverna,43.64604217335094,-79.41967886278816,Greek Restaurant
931,West Toronto,43.647926700000006,-79.4197497,Reposado,43.647320789001384,-79.42003151431754,Bar
932,West Toronto,43.647926700000006,-79.4197497,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
933,West Toronto,43.647926700000006,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
934,West Toronto,43.647926700000006,-79.4197497,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
935,West Toronto,43.647926700000006,-79.4197497,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
936,West Toronto,43.647926700000006,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
937,West Toronto,43.647926700000006,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
938,West Toronto,43.647926700000006,-79.4197497,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
939,West Toronto,43.647926700000006,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
940,West Toronto,43.647926700000006,-79.4197497,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
941,West Toronto,43.647926700000006,-79.4197497,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
942,West Toronto,43.647926700000006,-79.4197497,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
943,West Toronto,43.647926700000006,-79.4197497,Bellwoods Brewery Bottle Shop,43.64715605783796,-79.41995788555359,Beer Store
944,West Toronto,43.647926700000006,-79.4197497,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
945,West Toronto,43.647926700000006,-79.4197497,Get Well,43.6493204037974,-79.42193705485465,Bar
946,West Toronto,43.647926700000006,-79.4197497,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
947,West Toronto,43.647926700000006,-79.4197497,Pho Tien Thanh,43.6454840897343,-79.41927617283633,Vietnamese Restaurant
948,West Toronto,43.647926700000006,-79.4197497,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
949,West Toronto,43.647926700000006,-79.4197497,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
950,West Toronto,43.647926700000006,-79.4197497,SoSo Food Club,43.649374803627865,-79.42160177446873,Asian Restaurant
951,West Toronto,43.647926700000006,-79.4197497,Moliceiro Restaurant,43.648816,-79.420487,Portuguese Restaurant
952,West Toronto,43.647926700000006,-79.4197497,Superpoint,43.648438964819064,-79.42051429823161,Pizza Place
953,West Toronto,43.647926700000006,-79.4197497,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
954,West Toronto,43.647926700000006,-79.4197497,Soos,43.64625487651962,-79.4196494517963,Malay Restaurant
955,West Toronto,43.647926700000006,-79.4197497,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
956,West Toronto,43.647926700000006,-79.4197497,Peace Collective,43.64710896042073,-79.41986423045904,Boutique
957,West Toronto,43.647926700000006,-79.4197497,Té,43.6457982128694,-79.41950829388077,Bistro
958,West Toronto,43.647926700000006,-79.4197497,The Lakeview Restaurant,43.64943515996231,-79.42039021958406,Diner
959,West Toronto,43.647926700000006,-79.4197497,Tiger of Sweden Toronto,43.64547447021368,-79.41939519348614,Men's Store
960,West Toronto,43.647926700000006,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
961,West Toronto,43.647926700000006,-79.4197497,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
962,West Toronto,43.647926700000006,-79.4197497,The Garrison,43.649227297577795,-79.42233296476078,Music Venue
963,West Toronto,43.647926700000006,-79.4197497,Cafe Neon,43.64413001596351,-79.41966955539107,Café
964,West Toronto,43.647926700000006,-79.4197497,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
965,West Toronto,43.647926700000006,-79.4197497,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
966,West Toronto,43.647926700000006,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
967,West Toronto,43.647926700000006,-79.4197497,The Tampered Press,43.65006186869144,-79.41728020642847,Coffee Shop
968,West Toronto,43.647926700000006,-79.4197497,Frankie's Bar & Cafe,43.64428952965486,-79.41848108576797,Restaurant
969,West Toronto,43.647926700000006,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
970,West Toronto,43.647926700000006,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
971,West Toronto,43.647926700000006,-79.4197497,apt 200,43.644025502641135,-79.42006269612578,Bar
972,West Toronto,43.647926700000006,-79.4197497,Hanji,43.644664910209585,-79.41642916229416,Gift Shop
973,West Toronto,43.647926700000006,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323418,Café
974,West Toronto,43.647926700000006,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
975,West Toronto,43.647926700000006,-79.4197497,Bar Fancy,43.64373383144182,-79.4213257341413,Bar
976,West Toronto,43.647926700000006,-79.4197497,Mahjong Bar,43.64952459972479,-79.4250960892669,Bar
977,West Toronto,43.647926700000006,-79.4197497,The County General,43.64475517040364,-79.41625699799329,Southern / Soul Food Restaurant
978,West Toronto,43.647926700000006,-79.4197497,La Chingada,43.649647,-79.424065,Mexican Restaurant
979,West Toronto,43.647926700000006,-79.4197497,Bambi's,43.64930284698693,-79.42459088452479,Bar
980,Scarborough,43.7279292,-79.26202940000002,Giant Tiger,43.72744662939136,-79.26624035854763,Department Store
981,Scarborough,43.7279292,-79.26202940000002,Tim Hortons,43.72689508691926,-79.26615692675114,Coffee Shop
982,Scarborough,43.7279292,-79.26202940000002,Bros. CONVENIENCE,43.72778143829621,-79.26570835903846,Convenience Store
983,Scarborough,43.7279292,-79.26202940000002,Dollarama,43.727092,-79.265784,Discount Store
984,Scarborough,43.7279292,-79.26202940000002,Dollarama,43.72659620252377,-79.26682995710473,Discount Store
985,Scarborough,43.7279292,-79.26202940000002,Kennedy Station Passenger Pickup,43.73200926072711,-79.26453709017373,Bus Station
986,North York,43.7869473,-79.385975,Sun Star Chinese Cuisine 翠景小炒,43.78791448422642,-79.38123404311649,Chinese Restaurant
987,North York,43.7869473,-79.385975,TD Canada Trust,43.7880740139986,-79.38036672770977,Bank
988,North York,43.7869473,-79.385975,Maxim's Cafe and Patisserie,43.78786337669778,-79.38075094208715,Café
989,North York,43.7869473,-79.385975,Kaga Sushi,43.78775840092113,-79.38108976991016,Japanese Restaurant
